CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-1393,Male,1,Yes,No,1,No,Yes,DSL,No,No,No,No,One year,Yes,Bank transfer (automatic),85.7,85.7,Yes
CUST-1394,Male,0,No,Yes,69,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,95.71,6603.99,No
CUST-1395,Female,1,Yes,No,4,No,Yes,Fiber optic,No,No,Yes,Yes,Two year,Yes,Mailed check,115.26,461.04,Yes
CUST-1396,Female,0,No,No,16,Yes,No phone service,DSL,No,No,Yes,No,Month-to-month,Yes,Electronic check,110.78,1772.48,Yes
CUST-1397,Female,0,No,No,24,No,No,Fiber optic,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),92.43,2218.32,Yes
CUST-1398,Female,0,No,No,2,No,Yes,DSL,Yes,Yes,No,No,One year,No,Mailed check,94.92,189.84,Yes
CUST-1399,Male,0,Yes,No,32,No,Yes,DSL,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),34.59,1106.88,No
CUST-1400,Male,0,Yes,No,24,No,Yes,DSL,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,30.28,726.72,Yes
CUST-1401,Male,1,No,No,12,Yes,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),77.09,925.08,Yes
CUST-1402,Female,0,Yes,No,50,Yes,No,DSL,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,21.84,1092.0,No
CUST-1403,Female,1,No,Yes,35,No,No phone service,Fiber optic,No,No,No,Yes,Two year,Yes,Electronic check,68.24,2388.4,No
CUST-1404,Female,0,Yes,No,33,No,No,No,No,Yes,No,Yes,Two year,No,Mailed check,41.03,1353.99,No
CUST-1405,Female,0,Yes,Yes,33,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,54.6,1801.8,No
CUST-1406,Male,1,No,No,61,Yes,No phone service,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,97.58,5952.38,No
CUST-1407,Male,0,No,No,51,Yes,No phone service,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.12,5820.12,Yes
CUST-1408,Female,0,No,No,43,Yes,No phone service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),27.24,1171.32,No
CUST-1409,Male,0,Yes,No,12,No,No phone service,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),73.42,881.04,Yes
CUST-1410,Female,0,No,Yes,67,No,Yes,Fiber optic,No,Yes,No,No,Two year,Yes,Mailed check,108.25,7252.75,No
CUST-1411,Female,0,Yes,Yes,65,Yes,No,DSL,No,No,Yes,No,Month-to-month,No,Credit card (automatic),28.25,1836.25,No
CUST-1412,Male,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,Yes,Two year,No,Mailed check,102.45,3380.85,Yes
CUST-1413,Female,0,Yes,Yes,40,Yes,No phone service,DSL,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),55.78,2231.2,Yes
CUST-1414,Female,1,No,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),52.21,2245.03,No
CUST-1415,Male,0,No,No,44,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,117.75,5181.0,Yes
CUST-1416,Female,0,No,Yes,29,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,40.09,1162.61,No
CUST-1417,Female,0,Yes,Yes,13,No,No phone service,DSL,No,No,Yes,No,One year,No,Mailed check,89.32,1161.16,Yes
CUST-1418,Male,1,Yes,No,12,No,Yes,DSL,No,Yes,No,Yes,One year,No,Credit card (automatic),102.14,1225.68,Yes
CUST-1419,Female,0,No,No,46,No,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Mailed check,24.12,1109.52,No
CUST-1420,Male,0,Yes,Yes,2,Yes,Yes,DSL,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),87.04,174.08,Yes
CUST-1421,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Mailed check,115.15,4030.25,No
CUST-1422,Male,0,No,Yes,8,Yes,Yes,DSL,No,Yes,No,Yes,Month-to-month,No,Electronic check,32.42,259.36,Yes
CUST-1423,Male,1,No,No,26,No,No phone service,DSL,Yes,No,Yes,Yes,One year,No,Mailed check,109.62,2850.12,Yes
CUST-1424,Male,0,No,No,34,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,79.48,2702.32,No
CUST-1425,Female,0,Yes,Yes,7,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.66,571.62,Yes
CUST-1426,Male,0,Yes,Yes,68,No,No phone service,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,81.29,5527.72,No
CUST-1427,Male,0,Yes,Yes,58,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Mailed check,49.88,2893.04,No
CUST-1428,Male,1,Yes,No,29,No,No,DSL,No,Yes,No,No,Month-to-month,No,Mailed check,113.52,3292.08,Yes
CUST-1429,Male,1,Yes,No,36,No,Yes,Fiber optic,No,No,Yes,Yes,Two year,Yes,Electronic check,114.74,4130.64,Yes
CUST-1430,Male,0,No,No,21,Yes,No phone service,DSL,No,No,No,Yes,Month-to-month,Yes,Mailed check,82.53,1733.13,No
CUST-1431,Female,1,Yes,No,36,No,No phone service,No,No,No,Yes,No,Month-to-month,No,Mailed check,98.34,3540.24,Yes
CUST-1432,Female,0,Yes,Yes,10,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),81.23,812.3,Yes
CUST-1433,Female,0,Yes,No,24,No,No,DSL,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),68.44,1642.56,Yes
CUST-1434,Female,0,No,No,64,Yes,Yes,DSL,No,No,No,Yes,Two year,No,Electronic check,86.08,5509.12,No
CUST-1435,Female,0,No,No,49,No,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),75.3,3689.7,No
CUST-1436,Female,0,No,Yes,36,Yes,Yes,No,No,Yes,No,No,One year,No,Electronic check,79.75,2871.0,Yes
CUST-1437,Female,1,Yes,No,24,No,Yes,Fiber optic,No,No,No,No,One year,No,Credit card (automatic),98.38,2361.12,Yes
CUST-1438,Male,0,No,No,23,No,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),68.09,1566.07,Yes
CUST-1439,Female,1,No,Yes,62,No,Yes,DSL,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),24.08,1492.96,No
CUST-1440,Male,0,No,No,37,Yes,No,Fiber optic,Yes,No,Yes,No,Two year,Yes,Electronic check,36.4,1346.8,No
CUST-1441,Male,1,Yes,No,12,Yes,No,DSL,No,Yes,No,Yes,Two year,Yes,Mailed check,63.86,766.32,Yes
CUST-1442,Female,0,No,Yes,55,No,No phone service,Fiber optic,Yes,Yes,No,No,One year,No,Mailed check,92.48,5086.4,No
CUST-1443,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.33,1031.29,Yes
CUST-1444,Male,0,Yes,No,23,No,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.03,1955.69,Yes
CUST-1445,Male,1,No,No,30,Yes,No,DSL,No,No,No,Yes,Month-to-month,No,Electronic check,67.93,2037.9,No
CUST-1446,Male,0,Yes,Yes,17,No,No,Fiber optic,No,No,Yes,Yes,One year,No,Electronic check,81.57,1386.69,Yes
CUST-1447,Female,1,No,No,62,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),52.9,3279.8,No
CUST-1448,Female,0,Yes,No,13,No,No phone service,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Mailed check,67.02,871.26,Yes
CUST-1449,Female,0,No,Yes,59,No,No,DSL,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.43,5571.37,No
CUST-1450,Female,1,No,Yes,19,No,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.18,2036.42,Yes
CUST-1451,Female,0,No,No,49,No,No,No,No,No,No,No,One year,No,Credit card (automatic),63.37,3105.13,No
CUST-1452,Female,0,Yes,No,12,Yes,No,DSL,No,No,Yes,Yes,Two year,Yes,Mailed check,24.37,292.44,No
CUST-1453,Female,0,No,No,61,No,No phone service,DSL,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),36.17,2206.37,No
CUST-1454,Female,1,Yes,No,19,Yes,No,DSL,No,Yes,Yes,Yes,One year,Yes,Mailed check,22.09,419.71,No
CUST-1455,Female,0,No,Yes,9,Yes,No,Fiber optic,No,No,No,No,Two year,No,Credit card (automatic),85.33,767.97,Yes
CUST-1456,Female,1,Yes,No,71,No,Yes,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,53.23,3779.33,No
CUST-1457,Male,0,Yes,Yes,28,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,No,Electronic check,74.25,2079.0,No
CUST-1458,Female,1,No,Yes,52,Yes,No phone service,Fiber optic,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.33,3605.16,No
CUST-1459,Male,1,No,No,16,Yes,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,28.15,450.4,No
CUST-1460,Male,0,No,No,69,No,Yes,DSL,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.33,4162.77,No
CUST-1461,Male,0,No,Yes,12,Yes,No phone service,DSL,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),42.06,504.72,No
CUST-1462,Male,0,No,Yes,25,Yes,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.84,1546.0,No
CUST-1463,Female,0,Yes,No,52,No,No phone service,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.36,2098.72,No
CUST-1464,Male,0,No,Yes,53,No,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,104.05,5514.65,No
CUST-1465,Female,0,No,No,23,Yes,No phone service,DSL,Yes,No,Yes,Yes,Two year,Yes,Mailed check,37.42,860.66,Yes
CUST-1466,Female,0,Yes,No,16,No,No,DSL,No,Yes,No,No,One year,No,Electronic check,116.08,1857.28,Yes
CUST-1467,Male,0,No,Yes,57,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Two year,No,Electronic check,61.59,3510.63,No
CUST-1468,Female,0,No,Yes,39,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,104.62,4080.18,Yes
CUST-1469,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,82.88,4392.64,No
CUST-1470,Male,1,No,Yes,42,No,No phone service,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,93.54,3928.68,Yes
CUST-1471,Female,0,No,No,58,Yes,No,Fiber optic,Yes,No,Yes,Yes,Two year,Yes,Mailed check,96.77,5612.66,No
CUST-1472,Female,0,No,No,39,No,No phone service,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,70.48,2748.72,No
CUST-1473,Male,0,Yes,No,14,No,No,Fiber optic,No,No,Yes,Yes,One year,Yes,Credit card (automatic),74.33,1040.62,Yes
CUST-1474,Female,1,No,Yes,5,Yes,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),71.4,357.0,Yes
CUST-1475,Female,1,Yes,No,35,No,No phone service,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),78.81,2758.35,Yes
CUST-1476,Female,1,No,No,18,No,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,22.94,412.92,No
CUST-1477,Male,1,Yes,No,9,No,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,59.55,535.95,Yes
CUST-1478,Male,0,No,No,58,No,No phone service,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),80.62,4675.96,No
CUST-1479,Female,1,Yes,No,17,No,No,DSL,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),79.77,1356.09,Yes
CUST-1480,Female,0,Yes,No,7,Yes,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),99.3,695.1,Yes
CUST-1481,Female,0,Yes,No,46,No,No phone service,DSL,No,No,Yes,No,Two year,Yes,Electronic check,85.5,3933.0,Yes
CUST-1482,Female,1,Yes,No,13,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,119.21,1549.73,Yes
CUST-1483,Female,0,Yes,No,40,Yes,Yes,DSL,No,No,No,Yes,Two year,No,Electronic check,48.39,1935.6,No
CUST-1484,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),55.92,2348.64,No
CUST-1485,Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),58.38,525.42,Yes
CUST-1486,Male,0,No,Yes,50,Yes,No phone service,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.58,3329.0,No
CUST-1487,Female,0,Yes,No,27,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),103.6,2797.2,Yes
CUST-1488,Male,0,Yes,No,66,No,No,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Mailed check,43.58,2876.28,No
CUST-1489,Female,0,Yes,No,5,No,No phone service,No,No,No,Yes,Yes,One year,No,Credit card (automatic),97.6,488.0,Yes
CUST-1490,Male,0,Yes,Yes,29,No,Yes,Fiber optic,Yes,No,Yes,No,Two year,Yes,Mailed check,60.53,1755.37,No
CUST-1491,Female,1,No,No,37,Yes,No phone service,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.19,2967.03,No
CUST-1492,Male,0,Yes,Yes,38,No,No,Fiber optic,No,Yes,Yes,No,One year,No,Bank transfer (automatic),83.25,3163.5,Yes
CUST-1493,Male,0,No,No,8,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),57.28,458.24,Yes
CUST-1494,Male,1,No,No,65,No,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,71.26,4631.9,No
CUST-1495,Male,1,Yes,Yes,17,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.3,1042.1,Yes
CUST-1496,Male,0,Yes,No,71,No,Yes,DSL,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),26.91,1910.61,No
CUST-1497,Male,0,No,Yes,45,Yes,No phone service,Fiber optic,No,No,Yes,No,One year,No,Credit card (automatic),63.72,2867.4,No
CUST-1498,Female,1,No,Yes,4,No,Yes,DSL,No,No,Yes,No,One year,Yes,Electronic check,29.74,118.96,No
CUST-1499,Male,1,Yes,No,36,Yes,No,Fiber optic,No,Yes,No,Yes,Two year,No,Mailed check,60.5,2178.0,No
CUST-1500,Female,0,Yes,No,70,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.29,5550.3,No
CUST-1501,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,No,One year,No,Mailed check,77.94,2416.14,No
CUST-1502,Female,0,No,No,19,No,Yes,DSL,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),86.26,1638.94,Yes
CUST-1503,Female,0,No,Yes,61,No,No,Fiber optic,No,No,No,Yes,One year,No,Electronic check,29.53,1801.33,No
CUST-1504,Female,0,Yes,Yes,54,Yes,No,DSL,No,Yes,No,No,Two year,No,Bank transfer (automatic),85.21,4601.34,No
CUST-1505,Male,0,No,No,39,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,51.21,1997.19,Yes
CUST-1506,Male,0,No,Yes,19,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),59.9,1138.1,No
CUST-1507,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,105.8,4126.2,No
CUST-1508,Female,0,Yes,No,67,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),20.9,1400.3,No
CUST-1509,Male,1,No,Yes,45,No,No phone service,No,No,No,Yes,No,Two year,Yes,Mailed check,78.84,3547.8,No
CUST-1510,Male,0,No,Yes,13,No,No phone service,Fiber optic,Yes,No,No,No,One year,No,Electronic check,79.87,1038.31,Yes
CUST-1511,Male,0,Yes,No,58,Yes,No phone service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,59.67,3460.86,No
CUST-1512,Male,1,Yes,Yes,20,Yes,No,DSL,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.7,874.0,No
CUST-1513,Male,0,Yes,No,72,No,No,DSL,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),43.47,3129.84,No
CUST-1514,Female,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,No,One year,No,Mailed check,108.37,6610.57,No
CUST-1515,Male,0,Yes,No,39,No,No phone service,DSL,No,No,No,Yes,One year,No,Bank transfer (automatic),64.2,2503.8,No
CUST-1516,Female,0,No,Yes,1,Yes,No,DSL,No,Yes,Yes,No,Two year,No,Credit card (automatic),53.09,53.09,Yes
CUST-1517,Female,1,No,Yes,3,No,Yes,Fiber optic,Yes,Yes,No,No,One year,No,Credit card (automatic),64.88,194.64,Yes
CUST-1518,Female,0,No,No,62,No,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,86.94,5390.28,No
CUST-1519,Female,0,No,No,63,Yes,No,Fiber optic,No,No,No,No,Two year,No,Credit card (automatic),34.58,2178.54,No
CUST-1520,Female,0,Yes,No,25,No,No phone service,DSL,No,Yes,No,Yes,Two year,Yes,Mailed check,64.94,1623.5,Yes
CUST-1521,Male,0,Yes,No,56,No,No,Fiber optic,No,No,Yes,No,Month-to-month,No,Mailed check,78.79,4412.24,No
CUST-1522,Male,1,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),114.86,3790.38,No
CUST-1523,Male,0,No,Yes,38,No,No phone service,DSL,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),45.25,1719.5,No
CUST-1524,Female,0,No,Yes,6,Yes,Yes,DSL,No,Yes,No,No,Two year,No,Mailed check,55.93,335.58,Yes
CUST-1525,Male,0,No,No,58,No,No phone service,Fiber optic,Yes,No,No,No,Month-to-month,No,Mailed check,57.94,3360.52,No
CUST-1526,Male,0,Yes,Yes,44,Yes,No phone service,DSL,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,80.55,3544.2,No
CUST-1527,Female,0,No,Yes,45,No,No,DSL,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),55.67,2505.15,No
CUST-1528,Female,0,Yes,No,32,No,Yes,DSL,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),73.35,2347.2,No
CUST-1529,Female,0,Yes,No,45,No,No phone service,DSL,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),98.18,4418.1,No
CUST-1530,Female,0,Yes,Yes,61,No,No,DSL,No,No,Yes,Yes,Two year,Yes,Electronic check,90.54,5522.94,No
CUST-1531,Male,0,Yes,No,47,Yes,No phone service,DSL,Yes,No,No,No,Month-to-month,Yes,Electronic check,64.64,3038.08,No
CUST-1532,Female,0,Yes,Yes,21,Yes,No phone service,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),106.42,2234.82,Yes
CUST-1533,Female,0,Yes,Yes,36,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,75.81,2729.16,Yes
CUST-1534,Male,1,No,No,19,Yes,No phone service,DSL,Yes,No,No,No,Month-to-month,No,Electronic check,73.99,1405.81,Yes
CUST-1535,Male,0,Yes,Yes,20,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,23.42,468.4,No
CUST-1536,Female,0,Yes,No,57,Yes,No phone service,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),118.67,6764.19,No
CUST-1537,Male,0,No,No,18,Yes,No,DSL,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,32.3,581.4,No
CUST-1538,Female,0,Yes,Yes,47,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),43.11,2026.17,No
CUST-1539,Female,0,No,Yes,49,No,Yes,DSL,No,No,Yes,No,One year,No,Credit card (automatic),25.17,1233.33,No
CUST-1540,Male,0,No,Yes,14,No,No,DSL,No,No,No,Yes,One year,No,Mailed check,84.0,1176.0,Yes
CUST-1541,Male,0,No,No,15,No,Yes,DSL,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),42.47,637.05,Yes
CUST-1542,Female,0,Yes,Yes,31,Yes,No phone service,DSL,No,No,No,No,One year,Yes,Mailed check,38.0,1178.0,No
CUST-1543,Female,1,Yes,No,1,Yes,Yes,DSL,No,No,Yes,Yes,One year,No,Bank transfer (automatic),28.86,28.86,No
CUST-1544,Female,1,No,No,54,Yes,No phone service,DSL,Yes,No,Yes,Yes,Two year,Yes,Electronic check,30.33,1637.82,No
CUST-1545,Male,0,Yes,Yes,3,No,No phone service,DSL,Yes,Yes,No,No,One year,No,Credit card (automatic),78.47,235.41,Yes
CUST-1546,Female,0,Yes,No,16,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,88.82,1421.12,Yes
CUST-1547,Female,0,No,Yes,57,No,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),59.74,3405.18,No
CUST-1548,Female,0,No,Yes,12,Yes,No phone service,DSL,No,Yes,Yes,Yes,Two year,No,Mailed check,67.99,815.88,Yes
CUST-1549,Female,1,Yes,Yes,16,Yes,No,DSL,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.6,1417.6,Yes
CUST-1550,Female,0,No,Yes,72,Yes,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),21.74,1565.28,No
CUST-1551,Male,0,No,Yes,24,Yes,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),52.31,1255.44,No
CUST-1552,Female,0,No,Yes,28,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,117.31,3284.68,Yes
CUST-1553,Female,0,Yes,Yes,8,No,Yes,DSL,No,No,Yes,Yes,One year,No,Bank transfer (automatic),78.01,624.08,Yes
CUST-1554,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,No,One year,Yes,Mailed check,45.42,1635.12,No
CUST-1555,Female,0,Yes,Yes,8,No,No phone service,Fiber optic,No,No,Yes,Yes,Two year,No,Mailed check,72.17,577.36,Yes
CUST-1556,Male,0,No,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,54.27,3147.66,No
CUST-1557,Male,0,Yes,No,60,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Electronic check,73.22,4393.2,No
CUST-1558,Male,0,No,No,50,Yes,Yes,DSL,Yes,No,No,Yes,Two year,No,Mailed check,32.57,1628.5,No
CUST-1559,Female,0,Yes,Yes,28,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),33.27,931.56,No
CUST-1560,Female,0,Yes,No,41,No,No phone service,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.35,1408.35,No
CUST-1561,Male,0,No,No,64,Yes,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),113.98,7294.72,Yes
CUST-1562,Male,0,Yes,Yes,27,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Two year,No,Electronic check,93.29,2518.83,Yes
CUST-1563,Male,0,No,Yes,63,No,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),36.24,2283.12,No
CUST-1564,Female,0,Yes,No,17,Yes,Yes,DSL,Yes,No,Yes,No,One year,No,Mailed check,38.83,660.11,No
CUST-1565,Female,1,Yes,Yes,33,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.08,3071.64,Yes
CUST-1566,Male,0,No,Yes,29,Yes,No phone service,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,35.62,1032.98,No
CUST-1567,Male,0,No,Yes,13,Yes,Yes,DSL,No,Yes,Yes,No,Month-to-month,No,Mailed check,43.46,564.98,No
CUST-1568,Male,0,No,Yes,46,Yes,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,116.33,5351.18,Yes
CUST-1569,Female,0,Yes,No,35,Yes,No phone service,DSL,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),45.53,1593.55,Yes
CUST-1570,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.16,516.96,Yes
CUST-1571,Female,0,Yes,Yes,69,Yes,No,No,No,Yes,No,Yes,Two year,No,Electronic check,117.86,8132.34,Yes
CUST-1572,Male,1,No,Yes,47,No,Yes,DSL,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),57.43,2699.21,No
CUST-1573,Male,0,No,No,25,Yes,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,21.75,543.75,No
CUST-1574,Female,0,No,No,66,No,No phone service,No,Yes,No,Yes,No,Two year,Yes,Electronic check,44.41,2931.06,No
CUST-1575,Male,0,Yes,Yes,10,No,No,DSL,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),103.09,1030.9,Yes
CUST-1576,Female,0,Yes,Yes,56,Yes,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),106.46,5961.76,No
CUST-1577,Male,1,No,No,30,No,No,DSL,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,96.85,2905.5,Yes
CUST-1578,Male,0,Yes,Yes,5,Yes,No,No,No,No,No,Yes,Two year,Yes,Electronic check,31.31,156.55,Yes
CUST-1579,Male,0,No,Yes,33,No,No,Fiber optic,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),99.55,3285.15,Yes
CUST-1580,Male,1,Yes,No,65,Yes,No phone service,No,No,Yes,No,No,Month-to-month,No,Electronic check,111.87,7271.55,Yes
CUST-1581,Female,0,Yes,Yes,18,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),80.06,1441.08,Yes
CUST-1582,Male,0,No,Yes,49,No,No phone service,DSL,No,No,Yes,No,Month-to-month,Yes,Mailed check,114.09,5590.41,Yes
CUST-1583,Female,0,Yes,No,11,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,102.68,1129.48,Yes
CUST-1584,Female,0,Yes,No,26,No,Yes,Fiber optic,Yes,No,No,No,One year,Yes,Electronic check,86.7,2254.2,Yes
CUST-1585,Female,0,No,Yes,63,Yes,No phone service,Fiber optic,Yes,No,No,No,Month-to-month,No,Credit card (automatic),77.72,4896.36,No
CUST-1586,Male,0,No,No,59,Yes,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),54.86,3236.74,No
CUST-1587,Female,0,Yes,Yes,27,Yes,No,No,Yes,No,No,No,Two year,Yes,Mailed check,35.93,970.11,No
CUST-1588,Female,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,No,No,No,One year,No,Bank transfer (automatic),80.5,3944.5,No
