CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-1185,Female,0,Yes,No,15,No,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),104.22,1563.3,Yes
CUST-1041,Female,0,No,Yes,9,No,No phone service,DSL,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.98,548.82,Yes
CUST-2196,Female,0,Yes,No,54,Yes,No,DSL,No,No,Yes,Yes,One year,No,Credit card (automatic),98.52,5320.08,No
CUST-1108,Male,0,No,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.62,250.86,Yes
CUST-2088,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No,One year,Yes,Credit card (automatic),92.97,2324.25,No
CUST-1056,Male,0,No,Yes,1,Yes,No,DSL,Yes,No,Yes,Yes,One year,Yes,Electronic check,75.16,75.16,Yes
CUST-1405,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),21.41,663.71,Yes
CUST-1442,Male,0,Yes,Yes,6,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),55.93,335.58,Yes
CUST-2257,Female,0,Yes,Yes,54,Yes,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),57.77,3119.58,No
CUST-2497,Female,1,Yes,No,27,Yes,Yes,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),105.63,2852.01,No
CUST-1024,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),38.14,305.12,Yes
CUST-1467,Female,1,No,Yes,28,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),94.0,2632.0,Yes
CUST-2039,Female,0,Yes,No,46,Yes,No,DSL,Yes,No,Yes,No,One year,No,Credit card (automatic),64.23,2954.58,No
CUST-2031,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,28.91,1618.96,No
CUST-2118,Female,0,Yes,No,35,Yes,Yes,DSL,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),64.36,2252.6,No
CUST-2194,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,Two year,No,Credit card (automatic),96.05,6915.6,No
CUST-2426,Male,0,Yes,Yes,41,Yes,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,75.52,3096.32,No
CUST-1338,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,Yes,Two year,No,Electronic check,24.81,198.48,Yes
CUST-1051,Female,0,No,No,20,Yes,Yes,DSL,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.81,2016.2,Yes
CUST-2007,Male,1,Yes,No,58,Yes,No phone service,No,No,Yes,No,No,One year,No,Credit card (automatic),22.46,1302.68,No
CUST-2016,Male,0,Yes,No,63,Yes,Yes,DSL,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),46.24,2913.12,No
CUST-2420,Male,0,No,No,35,Yes,Yes,DSL,Yes,Yes,No,Yes,Two year,Yes,Mailed check,57.89,2026.15,No
CUST-2281,Female,0,No,Yes,26,Yes,No phone service,No,No,Yes,No,No,Two year,Yes,Mailed check,50.34,1308.84,No
CUST-1264,Male,0,No,Yes,29,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),61.0,1769.0,Yes
CUST-2317,Male,0,Yes,No,6,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),62.55,375.3,No
CUST-2210,Female,0,Yes,No,50,Yes,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,96.76,4838.0,No
CUST-2182,Male,0,Yes,No,68,No,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),20.21,1374.28,No
CUST-2332,Female,0,Yes,No,40,Yes,Yes,Fiber optic,No,No,No,No,One year,No,Mailed check,58.75,2350.0,No
CUST-2018,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,Two year,Yes,Electronic check,63.99,1663.74,No
CUST-1447,Female,1,Yes,Yes,19,Yes,Yes,DSL,No,Yes,No,No,One year,Yes,Credit card (automatic),50.31,955.89,Yes
CUST-1018,Female,1,No,Yes,7,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,No,Mailed check,94.32,660.24,Yes
CUST-2215,Male,0,Yes,No,27,Yes,Yes,DSL,Yes,Yes,Yes,No,One year,No,Credit card (automatic),65.69,1773.63,No
CUST-1483,Female,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),40.96,532.48,Yes
CUST-2068,Female,0,No,No,47,Yes,No,DSL,No,Yes,No,No,Month-to-month,Yes,Mailed check,84.19,3956.93,No
CUST-1433,Female,0,Yes,Yes,1,Yes,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,90.43,90.43,Yes
CUST-1367,Female,0,Yes,No,33,Yes,Yes,DSL,No,No,No,No,Month-to-month,No,Electronic check,25.32,835.56,Yes
CUST-1083,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Mailed check,46.9,46.9,Yes
CUST-1061,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,No,Credit card (automatic),26.84,107.36,Yes
CUST-2138,Male,0,No,No,45,Yes,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),91.83,4132.35,No
CUST-1272,Female,0,No,Yes,28,Yes,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,85.4,2391.2,Yes
CUST-1285,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Electronic check,102.14,102.14,Yes
CUST-1360,Female,0,Yes,No,6,Yes,No,DSL,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.53,507.18,Yes
CUST-1354,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,No,Mailed check,67.43,67.43,Yes
CUST-1456,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,One year,Yes,Electronic check,87.14,87.14,Yes
CUST-1278,Male,0,No,No,16,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.71,875.36,Yes
CUST-1012,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Mailed check,92.06,2301.5,Yes
CUST-1182,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,No,Mailed check,53.51,1926.36,Yes
CUST-1368,Male,0,No,Yes,3,Yes,No phone service,Fiber optic,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),35.34,106.02,Yes
CUST-2381,Male,0,Yes,No,42,Yes,No,DSL,Yes,No,Yes,No,Two year,No,Electronic check,60.95,2559.9,No
CUST-2115,Female,0,Yes,Yes,55,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,No,Mailed check,27.86,1532.3,No
CUST-1223,Male,0,No,No,6,No,No,DSL,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.73,472.38,Yes
CUST-2072,Female,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,One year,No,Electronic check,20.4,1264.8,No
CUST-2470,Female,0,Yes,No,46,Yes,Yes,DSL,No,Yes,No,No,Two year,Yes,Mailed check,24.37,1121.02,No
CUST-2153,Male,0,No,No,33,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),105.68,3487.44,No
CUST-2045,Female,0,No,No,50,Yes,No,Fiber optic,No,No,No,No,Two year,Yes,Credit card (automatic),86.67,4333.5,No
CUST-2082,Female,0,No,No,39,Yes,No phone service,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,35.2,1372.8,No
CUST-2133,Female,0,Yes,No,47,Yes,No phone service,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),32.56,1530.32,No
CUST-1176,Female,1,No,Yes,16,Yes,No,Fiber optic,No,No,Yes,Yes,One year,No,Credit card (automatic),28.22,451.52,Yes
CUST-2165,Female,0,Yes,No,20,Yes,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),22.71,454.2,No
CUST-2173,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,No,Two year,No,Credit card (automatic),64.02,1664.52,No
CUST-2085,Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),25.38,1116.72,No
CUST-2373,Female,0,Yes,Yes,36,Yes,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),26.65,959.4,No
CUST-1393,Male,0,No,Yes,20,Yes,Yes,DSL,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),78.48,1569.6,Yes
CUST-1163,Male,0,No,No,10,No,No,Fiber optic,No,No,No,Yes,One year,No,Mailed check,37.45,374.5,Yes
CUST-1248,Female,1,No,No,46,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),23.22,1068.12,Yes
CUST-2134,Male,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,No,Two year,No,Electronic check,32.42,1783.1,No
CUST-2385,Female,0,Yes,Yes,69,Yes,No,DSL,Yes,No,Yes,Yes,One year,Yes,Electronic check,34.0,2346.0,No
CUST-2169,Female,0,Yes,No,17,Yes,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),93.82,1594.94,No
CUST-1375,Female,0,No,Yes,5,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,103.0,515.0,Yes
CUST-1412,Female,0,Yes,Yes,42,No,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,45.6,1915.2,Yes
CUST-1074,Male,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,98.28,1670.76,Yes
CUST-1113,Male,0,No,No,23,Yes,No phone service,DSL,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.78,2087.94,Yes
CUST-2098,Female,0,Yes,Yes,45,Yes,Yes,DSL,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),54.55,2454.75,No
CUST-2461,Male,1,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Credit card (automatic),32.09,1861.22,No
CUST-1390,Female,0,Yes,No,65,No,Yes,Fiber optic,No,Yes,No,No,Month-to-month,No,Electronic check,27.74,1803.1,Yes
CUST-1104,Female,0,Yes,No,33,Yes,No,DSL,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),68.98,2276.34,Yes
CUST-1114,Female,0,No,No,14,Yes,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,42.42,593.88,Yes
CUST-1417,Female,0,No,No,5,Yes,Yes,DSL,No,No,Yes,No,One year,Yes,Mailed check,33.89,169.45,Yes
CUST-2025,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),32.51,2340.72,No
CUST-1457,Male,0,No,No,8,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,No,Electronic check,74.47,595.76,Yes
CUST-1409,Female,0,No,No,1,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),79.9,79.9,Yes
CUST-1092,Male,1,Yes,No,20,Yes,No phone service,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,55.05,1101.0,Yes
CUST-2430,Female,0,Yes,Yes,39,Yes,Yes,DSL,Yes,No,No,No,Two year,Yes,Electronic check,104.51,4075.89,No
CUST-1089,Male,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,61.31,490.48,Yes
CUST-1336,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Credit card (automatic),91.52,2471.04,Yes
CUST-2488,Female,0,No,Yes,43,Yes,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,41.16,1769.88,No
CUST-2421,Female,0,No,No,55,Yes,Yes,No,Yes,Yes,Yes,No,Two year,No,Electronic check,50.11,2756.05,No
CUST-2433,Male,0,Yes,Yes,45,Yes,No phone service,DSL,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),67.11,3019.95,No
CUST-2105,Female,0,No,No,17,Yes,Yes,DSL,No,Yes,No,No,Two year,No,Credit card (automatic),55.94,950.98,No
CUST-2093,Female,0,No,No,47,Yes,No,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),39.29,1846.63,No
CUST-2111,Female,0,No,No,41,Yes,No,DSL,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),66.06,2708.46,No
CUST-1094,Female,0,Yes,Yes,20,Yes,No,DSL,No,No,No,No,Two year,Yes,Mailed check,107.11,2142.2,Yes
CUST-1011,Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Mailed check,69.44,3402.56,Yes
CUST-1396,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,One year,Yes,Electronic check,100.64,2717.28,Yes
CUST-2033,Female,0,No,No,35,Yes,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),27.05,946.75,No
CUST-1043,Male,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.01,2673.33,Yes
CUST-1042,Female,1,No,No,1,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,99.09,99.09,Yes
CUST-1329,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,62.12,186.36,Yes
CUST-1167,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Two year,No,Bank transfer (automatic),75.46,150.92,Yes
CUST-1497,Female,0,Yes,No,1,Yes,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),88.97,88.97,Yes
CUST-2376,Female,0,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,No,Electronic check,68.99,2207.68,No
CUST-2097,Male,1,No,Yes,18,Yes,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,24.64,443.52,No
CUST-2256,Female,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),63.04,2773.76,No
CUST-1100,Female,0,Yes,No,1,No,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.35,82.35,Yes
CUST-1426,Female,0,No,Yes,8,Yes,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),85.26,682.08,Yes
CUST-1178,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,52.57,1997.66,Yes
CUST-1444,Female,0,Yes,No,23,Yes,No phone service,DSL,No,No,Yes,No,Month-to-month,No,Mailed check,64.38,1480.74,Yes
CUST-1416,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,One year,No,Bank transfer (automatic),89.33,357.32,Yes
CUST-2370,Female,1,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.08,2832.28,No
CUST-2382,Female,0,Yes,No,44,Yes,No phone service,DSL,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),28.46,1252.24,No
CUST-2180,Male,0,Yes,No,37,Yes,No,DSL,No,No,Yes,No,One year,No,Bank transfer (automatic),36.32,1343.84,No
CUST-1177,Female,0,No,No,6,Yes,No,No,No,No,Yes,No,Two year,No,Electronic check,57.36,344.16,Yes
CUST-1395,Female,0,Yes,No,37,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),94.77,3506.49,Yes
CUST-2411,Male,0,No,Yes,39,Yes,No phone service,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),70.19,2737.41,No
CUST-2293,Female,1,No,No,52,Yes,Yes,DSL,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),48.55,2524.6,No
CUST-2460,Male,1,Yes,Yes,60,Yes,No,Fiber optic,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),76.95,4617.0,No
CUST-2184,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),80.39,2492.09,No
CUST-1383,Male,0,Yes,No,29,Yes,No phone service,DSL,No,No,Yes,No,One year,Yes,Electronic check,62.61,1815.69,Yes
CUST-2456,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,Two year,No,Credit card (automatic),79.21,5703.12,No
CUST-2251,Female,1,No,No,45,Yes,Yes,DSL,No,No,No,No,Two year,Yes,Credit card (automatic),102.65,4619.25,No
CUST-1257,Female,0,No,Yes,16,No,No phone service,No,No,No,No,No,Month-to-month,No,Mailed check,100.28,1604.48,Yes
CUST-2038,Female,0,No,No,28,Yes,No,DSL,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),65.68,1839.04,No
CUST-1335,Female,0,No,Yes,1,No,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.89,75.89,Yes
CUST-1015,Female,0,No,No,2,No,No,Fiber optic,No,No,No,Yes,One year,No,Electronic check,107.39,214.78,Yes
CUST-1324,Female,0,Yes,No,43,Yes,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,30.94,1330.42,Yes
CUST-2258,Female,0,No,No,46,Yes,No,DSL,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),35.51,1633.46,No
CUST-1222,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,Yes,One year,No,Mailed check,49.18,49.18,Yes
CUST-1179,Male,0,No,Yes,2,No,No,DSL,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,44.99,89.98,Yes
CUST-2483,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,One year,No,Mailed check,33.38,801.12,No
CUST-1022,Male,1,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,106.5,426.0,Yes
CUST-1356,Male,1,No,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Electronic check,23.41,23.41,Yes
CUST-2166,Male,0,No,No,49,Yes,No,DSL,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,41.88,2052.12,No
CUST-2361,Male,0,Yes,No,46,Yes,Yes,DSL,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),29.89,1374.94,No
CUST-1340,Female,1,No,No,9,Yes,No,DSL,Yes,No,No,No,Month-to-month,Yes,Electronic check,104.95,944.55,Yes
CUST-1431,Female,0,No,No,20,No,Yes,Fiber optic,No,Yes,Yes,No,One year,Yes,Credit card (automatic),21.13,422.6,Yes
CUST-2051,Male,0,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,48.74,48.74,No
CUST-2333,Male,0,No,No,42,Yes,Yes,DSL,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,30.9,1297.8,No
CUST-1203,Male,0,Yes,No,32,Yes,Yes,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,69.3,2217.6,Yes
CUST-2130,Male,0,No,No,21,Yes,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),65.52,1375.92,No
CUST-1093,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,108.11,1189.21,Yes
CUST-2058,Female,1,No,No,53,Yes,Yes,Fiber optic,Yes,No,No,No,Two year,Yes,Credit card (automatic),53.28,2823.84,No
CUST-1068,Male,0,No,No,1,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.92,68.92,Yes
CUST-2122,Male,0,Yes,Yes,1,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,44.37,44.37,No
CUST-1284,Male,0,No,Yes,12,Yes,No,DSL,No,No,Yes,No,Month-to-month,Yes,Electronic check,106.8,1281.6,Yes
CUST-2344,Female,0,No,No,4,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),20.91,83.64,No
CUST-1434,Female,0,No,Yes,1,Yes,No phone service,Fiber optic,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),50.13,50.13,Yes
CUST-1153,Male,0,No,No,9,Yes,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.59,752.31,Yes
CUST-1075,Male,1,Yes,No,18,No,Yes,Fiber optic,No,No,No,No,One year,No,Electronic check,73.19,1317.42,Yes
CUST-2230,Male,0,No,Yes,53,Yes,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),90.68,4806.04,No
CUST-1446,Male,0,Yes,No,59,Yes,No,DSL,No,Yes,No,Yes,One year,Yes,Electronic check,48.82,2880.38,Yes
CUST-1188,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,One year,No,Electronic check,87.63,876.3,Yes
CUST-1271,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Electronic check,72.19,1660.37,Yes
CUST-1236,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,No,One year,No,Electronic check,76.28,305.12,Yes
CUST-1487,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Mailed check,89.31,357.24,Yes
CUST-1117,Female,0,No,Yes,2,Yes,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,84.4,168.8,Yes
CUST-2443,Female,1,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.31,3694.32,No
CUST-2012,Female,1,No,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),62.6,3818.6,No
CUST-2325,Male,0,No,No,58,Yes,No,Fiber optic,No,Yes,No,No,Two year,No,Credit card (automatic),23.95,1389.1,No
CUST-2091,Female,0,Yes,Yes,42,Yes,No,No,Yes,Yes,No,No,One year,No,Mailed check,56.22,2361.24,No
CUST-1126,Female,0,No,No,23,Yes,No phone service,DSL,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),105.16,2418.68,Yes
CUST-1116,Female,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,Yes,One year,No,Mailed check,65.71,1445.62,Yes
CUST-1473,Female,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.03,2759.93,Yes
CUST-2193,Male,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,Yes,One year,Yes,Mailed check,56.04,2129.52,No
CUST-1057,Female,1,No,No,3,Yes,No phone service,DSL,Yes,No,Yes,No,Month-to-month,No,Mailed check,55.1,165.3,Yes
CUST-2363,Female,0,No,Yes,28,Yes,Yes,DSL,No,No,No,No,One year,Yes,Electronic check,36.32,1016.96,No
CUST-2412,Female,0,No,No,42,Yes,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),89.06,3740.52,No
CUST-1369,Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.96,93.96,Yes
CUST-1268,Female,0,No,No,6,Yes,Yes,DSL,No,No,Yes,Yes,Two year,Yes,Electronic check,106.43,638.58,Yes
CUST-1046,Female,1,No,Yes,5,Yes,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.87,314.35,Yes
CUST-1349,Female,0,No,Yes,13,Yes,No,Fiber optic,Yes,Yes,No,Yes,One year,Yes,Mailed check,73.95,961.35,Yes
CUST-1195,Female,1,No,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.81,502.86,Yes
CUST-2499,Male,0,No,No,30,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),67.79,2033.7,No
CUST-2334,Female,0,Yes,No,15,Yes,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,20.7,310.5,No
CUST-2236,Male,0,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,No,Credit card (automatic),69.35,4993.2,No
CUST-1263,Male,0,No,Yes,10,Yes,No,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.7,747.0,Yes
CUST-1443,Male,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.11,366.66,Yes
CUST-2175,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,39.11,860.42,No
CUST-1304,Male,0,Yes,No,18,No,No,DSL,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),41.24,742.32,Yes
CUST-1341,Female,0,No,No,8,No,Yes,DSL,No,No,No,No,Two year,No,Electronic check,89.66,717.28,Yes
CUST-2466,Male,0,Yes,Yes,19,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,37.91,720.29,No
CUST-1149,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),24.55,98.2,Yes
CUST-1124,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,No,No,Yes,Two year,No,Electronic check,52.45,157.35,Yes
CUST-2286,Female,0,No,No,20,No,Yes,Fiber optic,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),87.49,1749.8,No
CUST-1050,Female,1,No,No,48,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.78,4549.44,Yes
CUST-1353,Female,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,Two year,No,Mailed check,90.83,181.66,Yes
CUST-2427,Female,1,No,No,12,Yes,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),22.93,275.16,No
CUST-1142,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,49.93,449.37,Yes
CUST-1470,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.63,49.63,Yes
CUST-1399,Male,0,Yes,No,19,Yes,No phone service,DSL,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,81.35,1545.65,Yes
CUST-2125,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,One year,Yes,Credit card (automatic),27.85,250.65,No
CUST-1320,Female,0,No,Yes,11,Yes,No,Fiber optic,No,Yes,No,No,One year,Yes,Electronic check,56.11,617.21,Yes
CUST-1019,Female,1,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,54.67,218.68,Yes
CUST-2309,Female,0,No,No,37,Yes,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,28.52,1055.24,No
CUST-2290,Male,1,Yes,No,43,Yes,No,DSL,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),44.81,1926.83,No
CUST-2308,Male,0,No,No,72,No,Yes,DSL,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,21.54,1550.88,No
CUST-1407,Female,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,109.45,109.45,Yes
